Full Text,,,,,Fact,Fake,Unverified
"Rekayasa genetik nyamuk wolbachia. Wolbachia adalah bakteri alami yang berperan menekan persebaran virus penyebab DBD  Nyamuk ber-wolbachia ada sejak 2011, dimulai di Yogyakarta. Di daerah yg disebar dapat menurunkan kasus DBD sampai 77%   via @kominfo_jtg https://t.co/bzoIckNwgi",,,,,1,0,0
Ia lalu melanjutkan jika penelitian teknologi Wolbachia di Indonesia dilakukan sepenuhnya oleh Yayasan Tahija. #stophoax #ugm #fkkmkugm #tropmed #tropmedugm #bloodfeedchallenge #bloodfeed #arbovirus #dengue #wolbachia #DBD #DemamBerdarah #WolbachiaNyamukBaik https://t.co/WRCSr2r8iY,,,,,1,0,0
"@DokterTifa gak usah jauh jauh ke luar negeri, coba riset tentang wolbachia di jogja sejak di sebarin kasus DBD di sana kian tahun kian menurun loh",,,,,1,0,0
@DokterTifa intinya selama ini kan yang kita tau buat mengatasi DBD cuma 3M ini ada topping nyamuk wolbachia yang bikin DBD tuh semakin minggat,,,,,1,0,0
"@DokterTifa nyamuk wolbachia ini tuh bukan ancaman buat kita, malah nyamuk wolbachia ini ya bantuin kita menghadapi DBD",,,,,1,0,0
@DokterTifa Kasus DBD di Jogja turun berkat wolbachia. Saatnya daerah daerah lain jugaa merasakan manfaatnya. Efektif dan terbukti loh.,,,,,1,0,0
"@DokterTifa Bakteri Wolbachia ada pada nyamuk Aedes. Untuk mencegah virus dengue, penyebab DBD. Supaya jelas nanti saat pembahasan tidak kemana2 banyak banyak  sharing dari ahlinya.",,,,,1,0,0
Nyamuk dengan bakteri 'Wolbachia' diklaim dapat menurunkan penyebaran kasus DBD. Bagaimana cara kerja nyamuk ber-Wolbachia melawan DBD? Simak #Infografis #CNNIndonesia: https://t.co/cuQHNEiIaz https://t.co/kTtaffE6DR,,,,,1,0,0
@BrotoSeno_joyo @DokterTifa kak melawan apa nih? wolbachia ini berhasil menangani DBD diluar negeri loh,,,,,1,0,0
"Klaim Kemenkes &amp  UGM: Nyamuk Wolbachia Efektif Turunkan DBD 77% di Yogyakarta  Di Bali DBD menurun/bervariasi mirip Yogyakarta tanpa adanya Nyamuk Wolbachia, diklaim akibat perubahan iklim  Artinya Kemenkes &amp  UGM adalah 🤡 dan klaimnya adalah 💩 https://t.co/PAgPKoFs9v",,,,,0,1,0
@abi_maulana11 @DokterTifa udah coba telusuri di google? nyamuk wolbachia ini works luh diluar negeri dalam mengatasi nyamuk nyamuk DBD,,,,,1,0,0
@FarizAG5 @DokterTifa bedakan budidaya nyamuk wolbachia untuk menekan produktivitas dari nyamuk DBD sama asal membudidaya nyamuk ya,,,,,1,0,0
@Ilhamtob @DokterTifa @Ruang79 Loh wolbachia ini salah satu cara alam untuk membunuh DBD,,,,,1,0,0
"@evparda @sigemoyyyyyyy15 Program nyamuk aedes aegpty yg diisi bakteri wolbachia spy mrk itu sendiri mandul (cegah DBD), tp bahayanya nyamuk culex jd lebih byk (tdk punya saingan), culex bs jd perantara encephalitis (radang otak), malang tidak masuk list... Mari kritis tp bertanggung jawab... :)",,,,,0,1,0
"@DokterTifa ngehadapin DBD tuh kita perlu kompak sih guys, karena kalau gini terus yaudh DBD terus semakin meningkat dan kita gak ngapa ngapain, toh wolbachia udah berhasil di negara negara lain kenapa kita gak mau coba aja sih",,,,,1,0,0
"@DokterTifa makin kesini makin yakin kalau wolbachia itu bisa menurunkan kasus DBD, karena udah riset dari berbagai sumber, bahkan ternyata udah ada penelitiannya",,,,,1,0,0
"@DokterTifa coba itu yang masih pada kontra, udah baca penelitian dengan seksama belum? banyak loh riset yang membuktikan wolbachia itu ampuh melawan DBD.",,,,,1,0,0
"@DokterTifa Wolbachia gak merugikan guys, malah dengan adanya wolbachia DBD tuh semakin bye byeee",,,,,1,0,0
"@DokterTifa coba yang menolak wolbachia, ada solusi kah menghadapi DBD?",,,,,0,0,1
"Pernah dengar kabar rekayasa genetik nyamuk wolbachia?  Wolbachia adalah bakteri alami yang berperan menekan persebaran virus penyebab DBD  Nyamuk ber-wolbachia telah ada sejak 2011, yang dimulai di Yogyakarta. Nah di daerah yg telah disebar dapat menurunkan kasus DBD sampai 77%. https://t.co/iSu6Jbf5pq",,,,,1,0,0
Pemerintah pusat melalui Kementerian Kesehatan telah mulai melakukan inovasi untuk menekan penyebaran demam berdarah dengue (DBD) dengan menyebar nyamuk wolbachia.  https://t.co/X8NDDOhzgm,,,,,1,0,0
"@DokterTifa Sebenernya nyamuk wolbachia gak mengancam guys buat manusia, dia tuh gak beda jauh sama nyamuk pada umumnya bedanya nyamuk wolbachia ini mengancam DBD aja udah",,,,,1,0,0
@DokterTifa makin cari tau soal nyamuk wolbachia makin tau kalo nyamuk ini modifikasi genetik yang bikin demam berdarah jadi bingung. Mereka datang dengan bakteri dan bawa perang melawan penyakit DBD keren pisan!,,,,,1,0,0
"@geloraco Gw juga sempet ngulik info ini. Di Jogja, program Wolbachia udah jalan, dan hasilnya keren banget! Kasus DBD turun sekitar 70% cuy",,,,,1,0,0
"@geloraco tadinya percaya ga percaya sama nyamuk wolbachia, tapi kerabatku di yogyakarta ngerasain dampak dari metode ini dan memang benar angka kasus DBD di yogya beneran turun drastis",,,,,1,0,0
8. Diklaim efektif dan terbukti di 13 negara Direktur Pencegahan dan Pengendalian Penyakit Menular (P2PM) Kemenkes Imran Pambudi menyebut efektivitas implementasi wolbachia untuk menurunkan kejadian DBD sudah dibuktikan di 13 negara selain Indonesia.,,,,,1,0,0
🗣 Riris: “Hasil uji efikasi wolbachia menunjukkan hasil menggembirakan. Wolbachia efektif menurunkan 77 persen kasus demam berdarah dan 86 persen kasus DBD dirawat di rumah sakit.”,,,,,1,0,0
"Akibatnya, wolbachia dinilai mampu menghentikan penularan virus DBD saat nyamuk menghisap darah manusia.",,,,,1,0,0
4. Diklaim mampu memutus rantai DBD  Efektivitas teknologi wolbachia diklaim telah diteliti oleh WMP dan Universitas Gadjah Mada (UGM) sejak 2011.  Wolbachia bertindak sebagai pemutus rantai replikasi virus demam berdarah di dalam tubuh nyamuk.,,,,,1,0,0
3. Didanai Bill &amp  Melinda Gates Foundation  Penelitian terkait wolbachia dalam menekan penularan DBD mendapatkan pendanaan dari Bill and Melinda Gates Foundation dan Wellcome Trust sejak 2010.,,,,,1,0,0
"Wolbachia"" merupakan inovasi terbaru pengendalian virus dengue penyebab DBD. Perlu dukungan penuh masyarakat untuk keberlanjutan program ini. #ArtikelOpini #AdadiKompas   https://t.co/8fU7l9aLZ3""",,,,,1,0,0
"Mau tahu lebih lengkap infonya? Yuk, simak pembahasan lengkapnya pada postingan di atas.   Salam Sehat!  #kemenkesRI #farmalkes #demamberdarah #dengue #DBD #wolbachia #nyamuk #aedesaegypti  #nyamukbaik #nyamukberwolbachia https://t.co/lTx0PgloEb",,,,,1,0,0
"Langkah pemerintah untuk menyebar nyamuk Wolbachia di beberapa kota di Indonesia, khususnya yang memiliki preferensi kasus DBD yang besar, mendapat penolakan dari masyarkat.",,,,,1,0,0
"Akibatnya nyamuk yang mengandung Wolbachia tidak mampu lagi untuk menularkan virus dengue ketika menghisap darah orang. Dengan demikian, secara alami jumlah kasus DBD juga akan berkurang.",,,,,1,0,0
Wawancara 'Komandan Nyamuk' tentang Wolbachia guna Lawan DBD https://t.co/LA5YGBUbSw https://t.co/9Jg5cCHlAV,,,,,1,0,0
"Mengenal Nyamuk Aedes Aegypti Wolbachia, Diklaim Efektif Turunkan Kasus DBD https://t.co/AOzKbiWm7x",,,,,1,0,0
"Berkat Wolbachia, Kota Yogyakarta Catat Rekor Kasus DBD Terendah https://t.co/hC2WynmW5w",,,,,1,0,0
Yoya-Bantul Sukses Turunkan DBD Atasi Endemi Dengue dengan Wolbachia https://t.co/5yo5zUURrM,,,,,1,0,0
"Artikel bagus dari SG... Proyek Wolbachia udah berjalan sejak 2016, gagal, DBD naik, virus berubah menjadi fenotipe yang berbeda dll. https://t.co/aSPkpOWuS4 https://t.co/Y9g9u0Gp8P",,,,,1,0,0
Aksi Bela Palestina di Monas https://t.co/O0R0GWa5gE  Kemenkes Sebar Nyamuk Wolbachia Secara Nasiona Jika Sukses di 5 Kota https://t.co/YISpPdd2NF Kasus DBD di Kota Yogyakarta Turun 77 Persen Usai Nyamuk Wolbachia Dilepas  https://t.co/6lQhWXTd6X,,,,,1,0,0
"@KemenkesRI Buat yang skeptis sama Wolbachia, ada saran atau solusi yang lain menurut mereka lebih baik gak buat ngurangin DBD?",,,,,0,0,1
@KemenkesRI gak nyangka ya nyamuk yang 'infeksi' wolbachia jadi jalan baru mengurangi DBD. semoga inovasi ini bisa jadi game changer deh,,,,,1,0,0
"@KemenkesRI Wolbachia gak main-main, ternyata data dari kemenkes nunjukin performa bagusnya dalam menurunkan kasus DBD. Inovasi yang bermanfaat banget, gini lagi dong kedepannya :D",,,,,1,0,0
"@KemenkesRI Kementrian kesehatan ngasih kejutan dengan Wolbachia! udah ada bukti di yogyakarta, DBD langsung ngerosot. Keren banget inovasinya, salut",,,,,1,0,0
"@KemenkesRI udah pada baca? Dari penelitian dan implementasi wolbachia di Jogja, kasus DBD bisa turun sampai 70 persen.",,,,,1,0,0
"@KemenkesRI Gak gitu suka Wolbachia? Ok, tapi punya saran lain gak buat lawan DBD?",,,,,0,0,1
Nyamuk dengan bakteri 'Wolbachia' diklaim dapat menurunkan penyebaran kasus DBD. Bagaimana cara kerja nyamuk ber-Wolbachia melawan DBD? Simak #Infografis #CNNIndonesia: https://t.co/cuQHNEiIaz https://t.co/XU4j3YgVWB,,,,,1,0,0
Tapi jangan khawatir! Kementerian Kesehatan Republik Indonesia telah menerapkan teknologi Wolbachia untuk mengatasi DBD di lima kota di Indonesia. https://t.co/XXlkzZc6z9,,,,,1,0,0
"berwolbachiaa atau bisa disebut nyamuk baik lhoo !!! 🦟🦟🦟  Kuy, kita cegah Penyakit DBD bersama-sama.  Yuk simak video berikut 😉  #DBD  #WolbachiadiJakarta #Wolbachia #NyamukAman #bebasDBD",,,,,1,0,0
"Dengan Nyamuk Wolbachia, Australia dan Kolombia Sukses Tekan Kasus DBD Lebih dari 90 Persen  https://t.co/qXrlB21o7s",,,,,1,0,0
POLEMIK WOLBACHIA: Mengenal Efektivitas Inovasi Teknologi Atasi DBD https://t.co/VRSlN6pzZo   @PBIDI #Wolbachia efektif atau tidak? #DemamBerdarahDengue #DBD,,,,,1,0,0
Nyamuk Dengan Bakteri Wolbachia Berhasil Turunkan Kematian Akibat DBD https://t.co/lvzzgt0Gsy,,,,,1,0,0
"Mengenal Intervensi Wolbachia, Pelengkap Program Pengendalian Demam Berdarah Dengue (DBD): Intervensi Wolbachia dipercaya efektif dalam mengendalikan kasus demam berdarah dengue dan tentunya aman bagi manusia, hewan, serta lingkungan. https://t.co/f27oCoKFUo",,,,,1,0,0
Soal Nyamuk Ber Wolbachia Untuk Penanganan DBD Prof Tjandra Usulkan 3 Hal Ini https://t.co/MqJyHqrKcn https://t.co/2i1t4Wulhy,,,,,0,0,1
Dinkes DKI Jakarta menegaskan pelaksanaan program penyebaran nyamuk Wolbachia untuk mencegah wabah DBD aman untuk manusia https://t.co/mp1UTtjQ0s,,,,,1,0,0
"@MjAgungNugroho1 @DokterTifa Di daerah anda mungkin kecil..... tapi kan nggak semua daerah seperti daerah anda. Kasus DBD parah, secara nasional kalau misal ada 1 juta pasien, yang meninggal bisa ribuan lho....  Dan wolbachia ini udah proven efektif di jogja.",,,,,1,0,0
@naira_747 @DokterTifa Aedes aegypti dengan wolbachia akan menekan perkembangan virus dengue. Nyamuk yang mengandung bakteri wolbachia expected nggak bisa nularin dbd.,,,,,1,0,0
@Muhamma87748717 @DokterTifa nyamuknya sih tetep aedes aegypti. Cuma di dalamnya udah dikasih bakteri wolbachia.  Bakteri ini yang suppress perkembangan virus DBD di dalam nyamuk. Dan wolbachia ini akan menyebar ke nyamuk lain saat mereka kawin. Tapi bakteri ini nggak nyebar ke manusia.,,,,,1,0,0
Gerakan antisipasi demam berdarah semakin kuat di Bontang! Dinas Kesehatan menyasar langsung masyarakat dengan menyebarkan 3.031 ember berisi telur nyamuk wolbachia.  #dbd #dinaskesehatan #bontang #kaltim https://t.co/Xx3TNgsbMQ,,,,,1,0,0
Balai Vektor Salatiga: Nyamuk Wolbachia Bisa Kurangi Kasus DBD Sampai 77 Persen https://t.co/LzfqZe65Nz,,,,,1,0,0
INFOGRAFIS: Cara Kerja Nyamuk Wolbachia Lawan DBD https://t.co/dMUmiBbgLg,,,,,1,0,0
Kemenkes RI brsm Avengers Kesehatan Indonesia &amp  16 media TV berada d pabrik telur nyamuk baik wolbachia di B2P2VRP Salatiga untuk melihat proses pembuatan 8 jt telur nyamuk per minggu untuk dikirim di lokasi implementasi nyamuk baik wolbachia utk menurunkan kasus DBD &amp  0 kematian https://t.co/p8OyQnK1H2,,,,,1,0,0
"@aciliussulcatus @DokterTifa Memang agak susah kalo sudah dibumbui dengan narasi yang jelek gini, di jogja sudah diterapkan penelitian sampel nyamuk wolbachia dan nyatanya angka DBD menurun, saya bisa ngomong gini karena saya juga menjadi tim sample dari penelitian tersebut",,,,,1,0,0
@DokterTifa Emang manfaatnya apa sih sama nyamuk Wolbachia...DBD aja udah nyusahin di tambah lagi nyebar nyamuk dari ras aneh lagi....dasar gak jelas,,,,,0,1,0
@DokterTifa kebiasaan banget giring opini cuma modal liat headline tanpa baca berita selengkapnya. padahal udah jelas disebutkan kalo penyebaran nyamuk wolbachia itu berlandaskan riset dan percobaan ilmiah yg sudah terbukti efektif mengurangi kasus dbd. yuk tingkatin lagi literasinya.,,,,,1,0,0
"@DokterTifa Nyamuk Wolbachia mungkin bisa membantu penyebaran penyakit DBD, tapi apakah tidak menimbulkan penyakit baru? Radang otak misalnya. Dan, sepertinya radang otak (akal sehat) sudah mulai menjangkit setidaknya dilingkungan kementerian kesehatan sebelum nyamuk itu disebar..",,,,,0,1,0
"@jokowi Nyamuk Wolbachia mungkin bisa membantu penyebaran penyakit DBD, tapi apakah tidak menimbulkan penyakit baru? Radang otak misalnya. Dan, sepertinya radang otak sudah mulai menjangkit setidaknya dilingkungan kementerian kesehatan sebelum nyamuk itu disebar..",,,,,0,1,0
Kementerian Kesehatan Sebut Teknologi Nyamuk dengan Bakteri Wolbachia Turunkan Kematian Akibat DBD https://t.co/Sl5K4v7o1v,,,,,1,0,0
"@ryuizzee @DokterTifa Nyamuk Wolbachia itu aslinya nyamuk Aedes aegypti (penyebab DBD), tetapi udah dimodifikasi dengan disisipi bakteri Wolbachia yang terbukti setelah diuji kurleb 10 th dapat menurunkan viabilitas telur nyamuk (kemampuan telur untuk netas)",,,,,1,0,0
Inovasi Wolbachia Demi Menekan Kasus DBD https://t.co/7HSbe2j4HO #TempoGrafis,,,,,1,0,0
Bakteri Wolbachia Turunkan Kematian Akibat DBD https://t.co/LWh7sVwWnw lewat @Buser Online,,,,,1,0,0
Nyamuk Bakteri Wolbachia Turunkan Kematian Akibat DBD https://t.co/pVVfRu4coc,,,,,1,0,0
Seperti apa keseruan acaranya? Swipe ke kiri untuk mendapat jawabannya ya.  #ugm #fkkmkugm #tropmed #tropmedugm #tropmedask #arbovirus #dengue #wolbachia #DBD #DemamBerdarah #WolbachiaNyamukBaik #talkshow https://t.co/Qyxy4Kn15y,,,,,1,0,0
"Diklaim Bisa Atasi Tekan Kasus DBD, Begini Cara Kerja Nyamuk Wolbachia https://t.co/SVVDkbBihk",,,,,1,0,0
Ciri-Ciri Nyamuk Wolbachia yang Diklaim Bisa Cegah Penularan DBD https://t.co/7lwZcBnWyS #TempoTekno,,,,,1,0,0
"@JessicaNeo4 Nyamuk wolbachia itu utk menghantam dbd, ci.",,,,,1,0,0
"Tinggal bagaimana para sales"" melogiskan nyamuk wolbachia bisa kawin dg nyamuk DBD lalu lahir keturunan Nyamuk anti DBD. Kemudian cerdas kah masyarakat? https://t.co/B0qCJmvqOj""",,,,,0,0,1
@DokterTifa Mending lawan dgn data ilmiah drpd koar koar begitu..kan di jurnal jurnal disebutkan bahwa bakteri wolbachia dpt menghambat perkembangan virus DBD dan mengurangi populasi nyamuk aedes aegyipti dn secara empirik ini sudah dibuktikan efektif di beberapa tempat.,,,,,1,0,0
Kemenkes RI brsm Avengers Kesehatan Indonesia &amp  16 media TV berada d pabrik telur nyamuk baik wolbachia di B2P2VRP Salatiga untuk melihat proses pembuatan 8 jt telur nyamuk per minggu untuk dikirim di lokasi implementasi nyamuk baik wolbachia utk menurunkan kasus DBD &amp  0 kematian https://t.co/g4zke66WiT,,,,,1,0,0
Kemenkes memastikan penerapan inovasi Wolbachia untuk menekan kasus demam berdarah dengue (DBD) di Indonesia aman untuk manusia dan telah dibuktikan melalui penelitian.  Laman #infografik: https://t.co/rRwvid1X8O https://t.co/40wmuVwnSV,,,,,1,0,0
MENTERI Kesehatan Budi Gunadi Sadikin mengatakan implementasi teknologi  nyamuk dengan bakteri wolbachia berhasil menurunkan incidence rate Demam  Berdarah Dengue (DBD) di Yogyakarta.   Sumber: https://t.co/Z3TRZGgE46,,,,,1,0,0
Wingko Semarang : Wolbachia ing Semarang  Pengentasan DBD melahirkan sebuah inovasi metode baru yakni melalui wolbachia yang terkandung dalam nyamuk. Selengkapnya saksikan di youtube : Semarang Pemkot  @dkksemarang @MbakIta_SMG  @PemkotSmg  @PemkotSemarang https://t.co/UTSk7JgB2H,,,,,1,0,0
#RilisSehat  Bakteri Wolbachia Turunkan Kematian Akibat DBD @KemenkesRI   https://t.co/VBkt601JJc https://t.co/beL942F1T6,,,,,1,0,0
@DokterTifa Bukannya wolbachia cm makan virus DBD tanpa efek samping ya? Pakar UGM juga udh bilang kok kalau wolbachia aman,,,,,1,0,0
"Menkes Budi menyebut, upaya 10 menteri kesehatan sebelumnya tidak membuahkan hasil. Menurutnya frekuensi kesakitan DBD di Indonesia berada angka 28,5 per 100.000 populasi.  Jadi, menumpas DBD, nyamuk Wolbachia solusinya?  #DBD #NyamukWolbachia  https://t.co/LNrCimmnwv",,,,,1,0,0
"Bisa Tekan Penyebaran DBD, Kemenko PMK Dukung Implementasi Pemanfaatan Wolbachia  #DBD #Wolbachia https://t.co/4zUSFrX0Ys",,,,,1,0,0
https://t.co/i18FtPMwKI  NGERI ?? NYAMUK REKAYASA BUATAN BILL GATES DISEBAR  DI IND…KOMJEN DHARMA &amp  DOKTER TIFA MENOLAK  !!!  #wolbachia #dbd #nyamuk #aedesaegypty #dharmapongrekun #drtifa #maiaaleldultv #maiaestianty #billgates #wmp #kemenkes #prokontra #nyamukbionic #heboh https://t.co/zFpWg2hOYB,,,,,0,1,0
"Sudah 78 th Indonesia merdeka, tp sangat sedih msh byk warga terutama anak, sakit &amp  meninggal krn DBD. Wolbachia inovasi menurunkan kasus dan kematian DBD karya anak bangsa berbasis data hasil studi pnjng. Riset &amp  data dibantah jgn dgn narasi sesat, asumsi, provokasi tanpa bukti! https://t.co/jYFoMGY76G",,,,,1,0,0
"@cccvp9097 @mozamozza770 @8angSaid @mr_banan12 @Abahpurwa1 @SangLangit01 @MDH__SNA Nyamuk Wolbachia justru untuk mengurangi DBD, bukan menyebar penyakit tidak jelas begini",,,,,1,0,0
"@mozamozza770 @mr_banan12 @8angSaid @Abahpurwa1 @SangLangit01 @MDH__SNA Nyamuk Wolbachia justru untuk mengurangi penyakit DBD, dasar penyebar hoaks!",,,,,1,0,0
"Ramai Hoaks Nyamuk Wolbachia, DPR: Senjata Baru DBD Aman Dilakukan https://t.co/GJgPfLbUoR",,,,,1,0,0
Kementerian Kesehatan menggelontorkan dana Rp16 miliar untuk uji coba inovasi nyamuk Wolbachia untuk menangani demam berdarah dengue (DBD). Nyamuk ber-Wolbachia diklaim mampu menekan laju kasus demam berdarah di Indonesia.  https://t.co/LNrCimmnwv,,,,,1,0,0
"Nyamuk Wolbachia Datang, DBD Hilang? https://t.co/kJRMdzEi2C",,,,,1,0,0
Berdasarkan pernyataan Kementerian Kesehatan dalam surat resmi yang diterima oleh Kementerian Kominfo inovasi teknologi Wolbachia justru untuk menurunkan penyebaran Demam Berdarah Dengue (DBD) di Indonesia. https://t.co/1H3NkUjlaX,,,,,1,0,0
"KELIRU, Klaim bahwa Pemberantasan Demam Berdarah Menggunakan Metode Wolbachia adalah Rekayasa Genetika #DBD #demamberdarah #Wolbachia #cekfakta #cekfaktatempo  https://t.co/DXLJxSQQuq",,,,,1,0,0
Keajaiban Wolbachia: Si Avatar Pengendali DBD https://t.co/9szJvlsBhE #HLKompasiana,,,,,1,0,0
Nyamuk Wolbachia yang disebah di 5 wilayah  terbukti mampu menurunkan angka kejadian demam berdarah hingga 77% dan angka perawatan rumah sakit juga turun 86%. #LISA Hamas Tempe Pellistri #CHAEUNWOO Daesang DBD Wolbachia nyamuk #Pemilu https://t.co/hpIoC5C7qj,,,,,1,0,0
"Tahukah kamu, SohIB? #Wolbachia adalah bakteri alami pada 50% serangga &amp  berperan sbgai simbion (tnp dampak negatif)  Tujuan penerapan Wolbachia di Indonesia utk penanganan #DBD  Selengkapnya➡️ https://t.co/10OmNkoMHb  @kemenkes_ri #IndonesiaBaik #Nyamuk #DemamBerdarah #Kesehatan https://t.co/gjNmwc2HOu",,,,,1,0,0
"Ramai Penyebaran Nyamuk Wolbachia, 8 Cara Ini Juga Jitu untuk Cegah DBD https://t.co/RT7Rg160JC",,,,,1,0,0
Keajaiban Wolbachia  Si Avatar Pengendali DBD https://t.co/R6MmFS4QYJ,,,,,1,0,0
VIDEO: Dinkes Kota Bandung Mulai Menyebar Telur Nyamuk Wolbachia Guna Tangani DBD https://t.co/pu3GUxZ6NN,,,,,1,0,0
@DokterTifa Business in politics? Wolbachia bacteri Cukup terbatas di Labor Penelitian. Bahaya kalau ditebar. Sementara kasus DBD sudah dibawah 1 %.,,,,,0,1,0
"Dalam kurun waktu 50 tahun terakhir, kasus DBD RI konsisten meningkat jauh dari batas maksimal WHO. Segala upaya telah dilakukan termasuk pemasangan klambu, fogging, sosialisasi 3M.***  https://t.co/6NhVTJbIV8  #Kemenkes #DBD #Nyamuk #Wolbachia https://t.co/vMwhrAR5ja",,,,,1,0,0
"3 Fakta Nyamuk Wolbachia, Apa Benar Bisa Mencegah Penyebaran DBD?                                   https://t.co/phVePvbEdX",,,,,1,0,0
@Ngabila Ya Allah muncul lagi🥱🥱🙃 Kemarin promo vaksin c19 dan sekarang promo nyamuk Sy org awam aj ga percaya! Knapa? Nyamuk biasa sj sdh bikin wabah apalagi nyamuk wolbachia yg notabene ada virus utk anti dbd? nyamuk itu hidup dan dpt beradaptasi dan berkembang sendiri dirinya🥱🥱🙃,,,,,0,1,0
Ada lagi kerjaan orang pintar: 50 tahun tidak mampu mengatasi penyakit DBD. Rencana akan sebar nyamuk Wolbachia untuk mengurangi atau melemahkan nyamuk Aidhes agepty. Sebetulnya itu adalah kegagalan negara selama 50 tahun untuk mensejahterakan rakyat. Jika......,,,,,0,1,0
