Status,full_text
Fact,Penyebaran Nyamuk Wolbachia untuk Atasi DBD di Denpasar Tuai Kritikan https://t.co/HZdMPOKHw5
Fact,"Penebaran nyamuk Wolbachia salah satu upaya untuk pengendalian demam berdarah dengue (DBD). Sejauh ini, penyebaran nyamuk Wolbachia belum diterapkan di Bangli. Pengendalian DBD di Bangli masih menerapkan 3M plus. https://t.co/B95MuwTxEY"
Fake,Mengatasi problem nyamuk DBD dengan sebar nyamuk wolbachia.. sungguh solutif sekali bapak virus komputer Ba'al Gates.. 🤣🤣
Fact,"Kurangi Kasus DBD, Pemkot Bandung Terapkan Metode Nyamuk Wolbachia https://t.co/tcku98dxGt"
Fact,"Seluk-beluk Wolbachia, Inovasi Menekan Penyebaran Kasus DBD https://t.co/V7TEuauOy4 https://t.co/XqFXBHqLh1"
Fact,#RilisSehat  Inovasi Wolbachia Efektif Turunkan Kasus DBD Sudah Teruji Berhasil Di Berbagai Negara @KemenkesRI   https://t.co/NFmQatxa2e https://t.co/XnH9nep850
Fact,@Nicho_Silalahi Penyebaran Nyamuk Wolbachia untuk Atasi DBD di Denpasar Tuai Kritikan  https://t.co/HU1WiRFBe7
Fact,"Ada Penolakan, Penebaran Nyamuk Wolbachia untuk DBD di Denpasar Ditunda, Walikota: Tunggu Rekomendasi Kemenkes  https://t.co/eDhGHJ5qnA"
Fact,Kemenkes Evaluasi Teknologi Wolbachia untuk Berantas DBD https://t.co/jpqExblJ5A
Fake,Program pengendalian Demam Berdarah Dengue (DBD) melalui penyebaran nyamuk Aedes Aegypti yang diinjeksi bakteri Wolbachia dipertanyakan oleh eks Menkes Siti Fadilah. Ia keberatan masyarakat dijadikan subjek penelitian tanpa transparansi. https://t.co/Ixbv6KnKw9
Fake,Eks Menkes Siti Fadilah Pertanyakan Program Pengendalian DBD dengan Wolbachia  Program pengendalian DBD melalui penyebaran nyamuk Aedes Aegypti yang diinjeksi bakteri Wolbachia dipertanyakan oleh eks Menkes Siti Fadilah.  #20detik  https://t.co/SxNl9uSqC9
Fake,Wolbachia untuk Cegah DBD Dinilai Punya Kelemahan https://t.co/nYuWdx9nFy
Fact,Lawan Nyamuk DBD dengan Nyamuk Wolbachia https://t.co/OrqyLkYwt5
Fact,Program penebaran jentik nyamuk berbakteri Wolbachia untuk menurunkan kasus DBD di sejumlah kota terilhami program yang telah dilakukan oleh swasta di Yogyakarta https://t.co/GfF2c3EJ8y
Fake,@ardisatriawan Jangan2 ini efek samping wolbachia project? https://t.co/RGbvdoz7I1
Fake,@aniesbaswedan Aduh... Abah... please deh... Takutnya nyamuk wolbachia berpesta pora...😩
Fake,@bengkeldodo @DokterTifa @Ndons_Back @are_inismyname @99propaganda @4Y4NKZ @AndreasSolusi @AlmaghribiS @B_Hendratmo1 @BabehAldoAje135 @xquitavee Dr.Tifa sih dokter abal2. Dokter percaya nyamuk Wolbachia bisa bikin org jd LGBT..🙈.
Fake,VIDEO CEK FAKTA: Nyamuk Wolbachia Bikin LGBT. Masa Iya? https://t.co/ST2iJDIew5
Fake,Nyamuk Wolbachia Rencana Bisnis Farmasi Dunia? Komjen Dharma Sebut Permintaan Bill Gates https://t.co/Mhzsrra7gU
Fake,"@DokterTifa Bunda adakah jurnal ataupun kajian ilmiah yang membuktikan nyamuk Wolbachia berbahaya, mau share ke grup keluarga takutnya ga ada bukti"
Fake,"@_Banyoe Bakal lanjut di Indonesia jika LBP kubu 02 berkuasa, menkes Budi dan kroni2nya nyebarrin Wolbachia dan jenis2 vaksin dagangan mereka titipan BG. Omnibuslaw kesehatan harus segera dicabut!!!"
Fake,"https://t.co/YY6uWepS4D kebohongan yang nyata mengenai jenis bakteri Wolbachia dari para 'pakar',ini sangat berbahaya https://t.co/SARIu5HdxL"
Fact,Kemenkes Pilih 5 Kota Ini untuk Proyek rintisan Teknologi Wolbachia https://t.co/WVUOmeNvEs #beritajogja #jogja #jogjaistimewa https://t.co/v2TLNNUFVv
Fake,"40 Juta Telur Nyamuk Wolbachia Siap Diproduksi Kemenkes, Eks Menkes Siti Fadilah: Kok Tega Sama Bangsa Sendiri.  Lepaskan saja di rumah menkes.  https://t.co/3MLhdmeBBj"
Fact,"Kemenkes Siap Bangun Pabrik Telur Nyamuk Wolbachia, Produksi 40 Juta Telur Per Minggu https://t.co/upoSXgPZ9E"
Fake,"@TedInvestigasi Emang kayak gitu tim @TedInvestigasi, @KemenkesRI dan bill gates punya kesamaan. Yaitu bukan latar belakang kesehatan. Kemarin di demo @BabehAldoAje135 masalah wolbachia, kemenkes nggak ada di kantor. Nggak mau diskusi publik. Ya itulah bobroknya pak lurah milih menteri yg salah"
Fact,Mengenal Metode Nyamuk Wolbachia Untuk Eliminasi Kasus Demam Berdarah Dengue https://t.co/NTwBjtI5CB
Fake,"@TedInvestigasi @BabehAldoAje135 Oi masalah nyamuk wolbachia gimana bang, masa' rakyat nya dikasih percobaan nyamuk. Lu aja @TedInvestigasi gw mah ogah dikasih nyamuk. Emang antek antek bill gates"
Fake,@megumi_akashi @tanyarlfes Tidak benar. Metode wolbachia yang digunakan di Indonesia tidak mengurangi populasi nyamuk.
Fake,@DokterTifa Udah lah Dokter(?) Tifa. Mending urusin nyamuk wolbachia kamu yg bisa bikin orang jadi LGBT..🙈🤣#rada2#gila#sinting
Fact,mengandung bakteri ini. AWED bertujuan untuk mengurangi penyebaran virus dengue dengan menginfeksi nyamuk Aedes aegypti jantan dengan Wolbachia. Hasil penelitian menunjukkan bahwa nyamuk yang terinfeksi Wolbachia memiliki kemampuan lebih rendah untuk
Fact,"Bagi serangga, wolbachia adalah pandemi. Bakteri ini menginfeksi hingga 76 persen serangga di seluruh dunia. Selain itu, wolbachia juga ditemukan dalam jumlah besar di arthropoda selain invertebrata. https://t.co/PBehUjC9ka"
Fake,Nyamuk wolbachia bill gates
Fact,Nyamuk Wolbachia Disebut Dapat Menekan Kasus Demam Berdarah https://t.co/A262XH6cVU
Fake,@ultramenpilek Dikhawatirkan wolbachia nya bakal masuk ke tubuh manusia dan bakal ngasih efek yg sama meskipun belum ada penelitiannya gitu sih yg ku denger
Fact,"Ditambah dengan adanya penyakit cacar monyet (Monkeypox), Pneumonia, hingga “Nyamuk Wolbachia” yang disebut sebut sebagai penyembuh kasus demam berdarah.  #LaporSehat #Covid19 #Pneumonia #Monkeypox #Wolbachia https://t.co/Y7I5pzwaXV"
Fact,@leonhart0310 @DokterTifa Nyamuk wolbachia bukanlah rekayasa genetika.
Fact,"Inisiatif Pengendalian Demam Berdarah di Indonesia dengan Teknologi, Begini Cara Kerja Wolbachia,  Selengkapnya klik link dibawah ini: https://t.co/xtxzRGrYLk"
Fact,"TVR 120 - Komisi IX DPR RI : Metode Wolbachia Solusi Atasi Endemik Dengue  Kota Bontang Kalimantan Timur, merupakan wilayah yang masuk dalam Pilot Project Metode Wolbachia   #TVRParlemen #livestreaming #breakingnews #DPRRI #TVR120 https://t.co/Od5J2W2Ads"
Fact,"Inisiatif Pengendalian Demam Berdarah di Indonesia dengan Teknologi, Begini Cara Kerja Wolbachia https://t.co/xoPuwbYidr"
Fact,Dosen Ubaya Beber Pengendalian DB Pakai Nyamuk Wolbachia. 👇  Sejumlah daerah di Indonesia mulai memanfaatkan nyamuk Wolbachia untuk mengendalikan penyakit demam berdarah. -- Ikuti kami di… https://t.co/Y9zeLLf2ld #PendidikanKesehatan #cegahdemamberdarah via @beritajatimcom
Fact,"Dosen Fakultas Teknobiologi Universitas Surabaya (Ubaya) menggungkapkan, nyamuk wolbachia aman bagi manusia, apabila tergigit. https://t.co/4tYx7EX6l2"
Fact,TVR 120 - Komisi IX DPR RI : Masifkan Sosialisasi Metode Wolbachia  Kementerian Kesehatan telah menggunakan Metode Wolbachia sebagai inovasi untuk menurunkan angka demam berdarah di Indonesia.   #TVRParlemen #livestreaming #breakingnews #DPRRI #TVR120 https://t.co/lGFZRHn4mH
Fake,"@StopPlandemit Iya mak. LGBT di dunia nyamuk. Dan kemumgkinan juga kalo sperti penjelasan telur wolbachia masuk darah manusia, jika bisa adaptasi ya bisa mengifeksi manusia. Bisa2 manusia bisa jadi LGBT juga, takutnya gitu. Ada itu di podcast dr Richard sama Dr Tifa."
Fake,@StopPlandemit Infonya wolbachia menyebabkan jadi LGBT. Bahaya banget anjirr
Fake,"@S4N_W1B1 Ini org tolol nya ga kira2. Tp lebih lagi tolol org2 yg percaya. Biar dikasih tulisan segede gajah, kl ga bisa Inggeris mana bisa baca &amp  ngomong? Dokter konspirasi yg bilang Bill Gate bikin nyamuk lgbt wolbachia yg bisa rubah sexual preference &amp  utk kurangin populasi."
Fact,"Nyamuk Wolbachia menyebabkan LGBT? Hoax tersebut berasal dari berbagai penelitian seperti yang ini dan orang2 yang awam atau yang malas baca secara keseluruhan. Fakta: Feminisasi yang disebabkan oleh Wolbachia hanya dilaporkan pada isopoda"" https://t.co/46POueNRms https://t.co/2WfJrIdxqC"""
Fact,"@QOBILTUMAN @anas_pnk90 Tidak ada dampak dari gigitan dan nyamuk wolbachia bukanlah rekayasa genetika. Untuk mengetahui fakta2 dan masalah sebenarnya tentang Nyamuk wolbachia, bisa baca surat somasi https://t.co/40ZH7lkSiI"
Fake,@anas_pnk90 hasil rekayasa genetika pasti berdampak kedepannya baik positif maupun negatif contoh nyamuk Wolbachia ini yg menghambat perkembangan populasi nyamuk demam berdarah istilah nyamuk disuruh KB tapi perlu diteliti gimana klo nyamuk Wolbachia itu gigit manusia apa dampaknya?
Fact,@kaping02 @dlhkotasemarang @humaspemkotsmg @dprdkotasmg Tidak relevan untuk Nyamuk Wolbachia yang bukanlah rekayasa genetika
Fake,"@BintangNadi LGBT, chip dalam nyamuk, terhubung dengan 5G, pembunuhan massal dll... jumlah hoax soal nyamuk wolbachia memang luar biasa. Tapi ada alasan2 faktual dan hukum yang wajar untuk menolaknya, sesuai isi somasi Menkes https://t.co/40ZH7lkSiI"
Fact,Cek Fakta: Tidak Benar Nyamuk Wolbachia Sebabkan Radang Otak https://t.co/5aSFNfWBnd #CekFakta
Fact,"@KemenkesRI Wolbachia udah banyak dicoba, udah aman, udah bagus buat nyamuk. Tapi, kenapa harus disisipin isu LGBT? Gak paham, jadi ga nyambung sama diskusi utama."
Fake,"@KemenkesRI Hoax ini bro, temen gue digigit nyamuk wolbachia yang ngondek malah jadi jantan"
Fact,"@KemenkesRI Yang bilang nyamuk Wolbachia berbahaya, mungkin belum pernah baca artikel ilmiahnya. Bakterinya nggak bisa bikin virus atau pandemi baru ko"
Fact,"@KemenkesRI gue sampein dr berita yg gw baca y. nyamuk wolbachia aman, gak punya kaitan sama LGBT atau virus baru. Jangan terpancing sama berita palsu"
Fact,"@KemenkesRI Wolbachia itu bagus buat nyamuk, udah banyak negara yang coba. Tapi jangan sampe dijadikan alat buat bikin issue LGBT. Gak ada hubungannya sama sekali."
Fact,"@KemenkesRI Yang bilang nyamuk Wolbachia berbahaya, mungkin belum pernah baca artikel ilmiahnya. Bakterinya nggak bisa bikin virus atau pandemi baru, kok."
Fake,"@KemenkesRI Nyamuk Wolbachia jadi agen rahasia LGBT dan virus baru? Wah, nih nyamuk uda kaya agen aja banyak bet misi. wlwkwkkw"
Fact,"@KemenkesRI Nyamuk Wolbachia itu aman buat manusia, kok. Bakterinya nggak bisa bikin virus atau pandemi baru. Malah, bisa bantu kurangin populasi nyamuk Aedes aegypti."
Fake,"@KemenkesRI Wolbachia udah teruji ampuh, aman buat nyamuk dan manusia. Tapi nih, konten dr tifa deh malah blunder bikin isu LGBT dari situ, gak etis dan ga nyambung sama bahasannya."
Fact,"@KemenkesRI Wolbachia ini bener2 banyak hoaxnya ya jadinya wkwkwk dr tifa ni emang udah sus sebenernya, banyak omongan yg ga makesense"
Fact,"KAJIAN RISIKO NYAMUK WOLBACHIA  Penelitian nyamuk ber-Wolbachia telah dilakukan sejak tahun 2011, artinya masyarakat telah berdampingan dengan nyamuk ber-Wolbachia lebih dari 10 tahun."
Fact,Viral load berhasil ditekan pada nyamuk aedes yg berwolbachia. Bakteri wolbachia yg berada di dalam sel nyamuk menghambat masuknya virus dengue ke dalam sel nyamuk. Akibatnya virus dengue tidak bisa bereplikasi di dalam tubuh nyamuk. Namun virus dengue TIDAK HILANG
Fact,"@KemenkesRI saya seneng bgt dg edukasi bermanfaat ini, program wolbachia harus terus menyebar hingga seluruh daerah dapat merasakan manfaatnya"
Fact,"@KemenkesRI Habis nonton konten yang ada tentang wolbachia ini,jadi yakin pol sih sama nyamuk ini bakal bawa manfaat yang besar"
Fact,"@KemenkesRI dampak positif wolbachia sangat bermanfaat buat kita semua,mari sama sama kita mendukung program ini"
Fact,@KemenkesRI yuk kita bantu program ini dg cara menyebarkan informasi ke keluarga dan temen2 supaya kita bisa bantu menyebarkan awareness ttg program wolbachia
Fact,@KemenkesRI wolbachia menurut gw bakalan ngebuka peluang buat mengurangi beban penyakit dan meningkatkan kesehatan masyarakat which is good for us!
Fact,"@KemenkesRI gw percaya bahwa wolbachia ini bisa jadi solusi jitu, soalnya 3M udah jalan tapi ga efektif, kita perlu perubahan besar"
Fact,@KemenkesRI mantap nih program wolbachia bisa berkontribusi dalam memutus rantai penyebaran virus yg disebabkan nyamuk
Fact,@KemenkesRI mantulilty! cegah DBD dg wolbachia would be more effective instead of only implementing 3M
Fact,@KemenkesRI Kerren baget wolbachia! semoga bisa jalan dg baik program inii dan semua pihak harus gotong-royong mengerjakan program ini
Fact,"PC MUSLIMAT NU BANTUL DUKUNG WOLBACHIA  Penyebaran nyamuk ber-Wolbachia sudah dilakukan secara luas di Kota Yogyakarta, Kabupaten Sleman, hingga Kabupaten Bantul."
Fact,"#InfoGen1031FM Dir. P2P Kemenkes Imran Pambudi menegaskan, informasi nyamuk ber-Wolbachia dapat membawa virus LGBT itu HOAX. Imran menyebut, nyamuk ber-Wolbachia tidak bisa masuk ke dalam tubuh manusia, Wolbachia hanya hidup di tubuh serangga.  #Wolbachia #Kemenkes"
Fact,"Kementerian Kesehatan (Kemenkes) membantah kabar yang menyebut bahwa nyamuk dengan wolbachia membawa virus"" LGBT. Direktur Pencegahan dan Pengendalian Penyakit Menular Kementerian Kesehatan (Kemenkes) Imran Pambudi tegas menyebut hal itu tidak benar atau hoaks.  #BonusDemografi"""
Fake,Lebih percaya nyamuk wolbachia bisa merubah dna menjadikan kita manusia mutan daripada bikin kita jadi lbgt
Fact,Wolbachia merupakan sejenis bakteria yang mampu menghalang penyebaran virus denggi kepada manusia dan nyamuk Aedes berWolbachia kelihatan sama seperti nyamuk Aedes yang lain.  #MalaysiaMADANI  #JabatanPenerangan #JapenPenang https://t.co/uG6EWFK2bC
Fact,Wolbachia merupakan sejenis bakteria yang mampu menghalang penyebaran virus denggi kepada manusia dan nyamuk Aedes berWolbachia kelihatan sama seperti nyamuk Aedes yang lain.  #MalaysiaMADANI #JabatanPenerangan
Fake,CEK FAKTA : Benarkah Nyamuk Wolbachia Membawa Virus LGBT? https://t.co/L2hKkcJkE5
Fake,Nyamuk Wolbachia diisukan hasil rekayasa genetika yang dikhawatirkan akan menimbulkan efek negatif pada tubuh manusia. https://t.co/eEwtZ1HnK4
Fact,Wolbachia merupakan sejenis bakteria yang mampu menghalang penyebaran virus denggi kepada manusia dan nyamuk Aedes berWolbachia kelihatan sama seperti nyamuk Aedes yang lain.  #MalaysiaMADANI #JabatanPenerangan https://t.co/XcxTFKmktH
Fact,Teknologi Wolbachia merupakan metode pelengkap dalam mengendalikan kasus demam berdarah secara alami.  Hal tersebut ternyata membuat masyarakat dan petugas surveilans merasa terbantu dengan adanya metode Wolbachia.
Fact,Sekitar 400.000 kasus demam berdarah mengakibatkan kematian setiap tahunya.  Salah satu cara mengatasi demam berdarah adalah merekayasa genetik nyamuk Aedes aegypti. Proyek ini bernama Nyamuk Bionik Wolbachia.  Selengkapnya di artikel berikut 👇 https://t.co/JWlJp6gsKQ
Fake,Kalau covid serangan bahaya ke ginjal maka Wolbachia menyerang hati jantung paru
Fake,Saat ini Wolbachia terdeteksi telah menjadi 10 varian lebih dan akan terus bermutasi
Fake,Wolbachia terus menerus mengeluarkan getah enzim tajam sehingga imun tubuh kuwalahan dan terforsir maka mudah terserang penyakit
Fake,Wolbachia ini kalau tidak salah akan terus bermutasi hingga sel stabil mirip ular bulu getah talas kristal
Fake,"Medis lagi,   Sepertinya Wolbachia melemahkan imunitas sehingga mudah terserang penyakit, seperti di ketahui Wolbachia hasil rekayasa genetik dimana DNA RNA tidak lengkap atau akan terus bermutasi"
Fact,"Wolbachia, sebuah bakteri intraseluler yang secara alami ditemukan dalam lebih dari 60% spesies serangga, kini menjadi titik terang inovatif di dunia kesehatan dan medis  https://t.co/TdhD7SwUE9"
Fake,"Proyek nyamuk jadi2an , WOLBACHIA , kenapa belum trending, apa banyak yang belum paham?  Rakyat Indonesia dijadikan obyek penelitian tanpa diberi penjelasan apalagi dimintai persetujuannya, dan kita diam saja???  #Tolaknyamukberwolbachia"
Fake,"Orang gila ini pikir siapa dia?  Tuhan?  Saya tekankan kepada semua orang yang  percaya kepada orang ini,   Termasuk anda semua yang percaya proyek Nyamuk WOLBACHIA nya dia bertujuan utk menyelamatkan manusia:  Anda kalau tidak tolol, pasti gila! https://t.co/uPYxadJpls"
Fact,"Padahal nih ternyata nyamuk Wolbachia ini memiliki dampak positif yang bisa mengurangi penyebaran virus demam berdarah lho 😲  Penasaran kan? Yuk kita simak penjelasan dari Dosen Fakultas Teknobiologi UBAYA, Dr. Mariana Wahjudi. https://t.co/YFzdH63QAe"
Fake,"Nyamuk Wolbachia punya Chip?!!!!  Siapa nih yang belakangan ini sempat dengar berita di atas? Mau itu dari artikel tidak kredibel, sampai grup WA yang secara asal kasih berita kurang kredibel 😢 https://t.co/PwkLJ3zhAD"
Fact,Akademisi Unud: Metode Wolbachia aman bagi manusia dan lingkungan https://t.co/FO9LMoNgoU
Fact,"Wolbachia bersifat Simbion, yang artinya gak punya efek negatif terhadap inangnya.  Jadi Wolbachia aman bagi manusia dan juga lingkungan 👌"
Fact,"BAHAYA GAK SIH?  Nyamuk Wolbachia ini bukan hasil rekayasa genetika, bakteri Wolbachia emang ditemukan di nyamuk, khususnya spesies Aedes albopictus secara alami 🦟 https://t.co/gkeSl0AcwX"
Fact,UGM Pastikan Nyamuk Wolbachia Aman bagi Manusia https://t.co/xZHBW0t1UQ #beritasatu #debatcaprescawapres #bersatukawalpemilu
Fact,"Nyamuk wolbachia adalah sebutan untuk nyamuk yang membawa bakteri Wolbachia.  Wolbachia berperan dalam memblok replikasi virus dengue di dalam tubuh nyamuk. Akibatnya nyamuk yang mengandung wolbachia, tidak mampu lagi untuk menularkan virus dengue ketika nyamuk tersebut menghisap… https://t.co/O2S0nhmqnb"
Fact,@KemenkesRI Keren! Setelah baca-baca metode Wolbachia bisa jadi langkah positif buat ngurangi kebutuhan fogging di Indonesia
Fact,"@KemenkesRI Weh mantebb, wolbachia bisa jadi solusi yang lebih alami"
Fake,"Di saat semua sibuk sama debat, rakyat harus berjuang karena penyebaran virus dan nyamuk wolbachia untuk meracuni rakyat, tidak ada yang ngeh. Anies belum berkuasa, tapi rakyat dijejali berbagai penyakit dan virus oleh rezim ini. Rakyat dialihkan dengan acara #DebatCapres https://t.co/LiZ8Ai0S52"
Fact,"@KemenkesRI Aku personally masih ragu dengan program-program seperti ini, tp jadi semakin percaya setelah baca-baca riset yang ada terkait penerapan program wolbachia"
Fact,"@KemenkesRI Kalo mau menekan sampe 0, ga cuma terapin 3M tp semua pilihan solusi harus bisa diterapin apalagi yang udah terbukti seperti nyamuk Wolbachia"
Fact,"@KemenkesRI Fogging bikin sesak nafas banget sih, lumayan ngurangin ketergantungan fogging dengan pake metode Wolbachia"
Fact,"@KemenkesRI Gimana menurut para moots ttg Wolbachia?, aku baca di jurnal ini bisa efektif nurunin angka terjangkit Wolbachia."
Fact,@KemenkesRI Gue dukung penuh penggunaan Wolbachia jadi alat ngendaliin penyakit menular
Fact,@KemenkesRI Wolbachia harus disosialisasikan kepada masyarakat supaya adanya kolaborasi antara masyarakat &amp  pemerintah utk menekan penurunan virus dengue
Fact,"@KemenkesRI Nyamuk Wolbachia udah terbukti kok di Jogja, gasken ke seluruh kota"
Fact,"@KemenkesRI bisa kok bisa, kalau kita semua sepakat untuk nerapin 3M dan biarin nyamuk wolbachia bekerja"
Fact,@KemenkesRI pasti bisa kalau kita terbuka sama inovasi baru seperti wolbachia ini
Fact,@KemenkesRI gaskannnn sebarkan nyamuk wolbachia biar harapan kita terwujud bersama
Fact,@KemenkesRI yuk 2030 0 kematian akibat demam berdarah is real kalau kita udah melek sama nyamuk wolbachia ini
Fact,@KemenkesRI wolbachia ini loh si paling bisa berantas nyamuk aides pembawa dengue
Fact,"Selasa 12/12/23, Bhabinkamtibmas Kelurahan Berebas Tengah Aiptu Rudiantoro  melaksa ka. Pendampingan  pelaksanaan kegiatan ceremonial rilis perdana peletakkan ember nyamuk aeder ber wolbachia* dilingkungan RT 15 dan RT 10 Kel berebas tengah  #divhumaspolri #spripimpolri https://t.co/WgZ2AJyrMB"
Fake,@AriesTruss katanya mau nangani sampah plastik tapi yang terjadi malah nambah sampah dengan nyebarin nyamuk wolbachia.
Fact,Wolbachia mengatasi cara ampuh untuk mengendalikan demam berdarah.  Berita selengkapnya dapat diakses melalui: https://t.co/d6wVyGcUmq  #ditjenp2p #kemenkesri https://t.co/exTCg2Me4R
Fact,@sudahboleh Pola pikirnya yang kena😬 Mikirnya konspirasi mulu.. dia kmrn kontra (takut) bgt vaksin n wolbachia.
Fact,Benarkah Nyamuk Wolbachia Menyebabkan Radang Otak? https://t.co/KWXIWeOk9L
Fake,@StopPlandemit innalillaahi wa inna ilaihi roojiun. Efek gigitan nyamuk wolbachia bisa seperti ketiga orang itu?
Fake,Naudzubillahi mindzalik?! Sudah bawa nama Allah lalu bersumpah utk sesuatu yg prinsipnya adalah menularkan penyakit melalui nyamuk wolbachia atau apalah itu!  Mereka ininorang berpendidikan tapi dungunya kelewatan dan keimannnya patut dipertanyakan!
Fact,"Sedikit bingung sama NKRI soalnya banyak banget yang bilang Wolbachia bahaya but apparently penyebaran bakterinya naturally-occuring dan sudah di implementasi negara lain (Malaysia the closest), dibahas di WHO, dan ada uji kliniknya so like ….. ?"
Fake,@KemenkesRI mana bukti bahwa wolbachia gak menyebabkan LGBT? coba tunjukkan jurnalnya!
Fact,"Dan sebagai masyarakat Indonesia yang cerdas, kita tetap harus memantau penerapan Wolbachia ini secara berkelanjutan untuk mengetahui dampak yang ditimbulkan baik terhadap manusia, nyamuk lokal dan juga ekosistem yang ada."
Fact,"Di Indonesia, 𝘱𝘳𝘰𝘫𝘦𝘤𝘵 menggunakan nyamuk Wolbachia dianggap sebagai teknologi pencegahan demam berdarah dan akan dilaksanakan di lima kota, yaitu di Jakarta Barat, Bandung, Kupang, Bontang, dan Semarang, sesuai dengan Keputusan Menteri Kesehatan Republik Indonesia."
Fact,"Jadi, bakteri Wolbachia dapat diturunkan dari seekor nyamuk  betina yang mengandung Wolbachia, sedangkan Wolbachia tidak dapat diturunkan  dari nyamuk betina yang tidak terinfeksi Wolbachia walaupun telah kawin dengan nyamuk jantan yang mengandung Wolbachia."
Fact,"𝘖𝘪𝘺𝘢, bakteri Wolbachia memiliki pola pewarisan yang  bersifat maternal, 𝘭𝘰𝘩!!"
Fact,"Yang nantinya, anak-anak nyamuk dari perkawinan tersebut akan membawa bakteri Wolbachia di dalam tubuhnya dan dapat mengurangi transmisi virus dengue. Begitu seterusnya, jadi diharapkan seluruh nyamuk 𝘈𝘦𝘥𝘦𝘴 𝘴𝘱. akan tertular oleh bakteri wolbachia."
Fact,"Nyamuk 𝘈𝘦𝘥𝘦𝘴 𝘴𝘱. yang dilepas di lapangan adalah nyamuk yang sebelumnya telah dikembangbiakkan di laboratorium. Kemudian, nyamuk laboratorium tersebut diharapkan akan kawin dengan nyamuk 𝘈𝘦𝘥𝘦𝘴 𝘴𝘱. lokal, dan otomatis menularkan Wolbachia kepada nyamuk lokal."
Fact,Disampaikan bahwa narasi tersebut tidak benar dan tidak berdasar. Nyamuk aedes aegypti hanya membawa bakteri baik wolbachia dan bukan virus yang membawa genetik LGBT di masyarakat!   Jadi dipastikan bahwa informasi tersebut HOAX ya ❌
Fact,"PEMERINTAH Kota Bandung  telah menyebar sebanyak 308 ember telur nyamuk Wolbachia di 15 RW yang  ada di Kelurahan Pasanggrahan, Kecamatan Ujungberung, November lalu.  Namun pro kontra masih terjadi   Sumber: https://t.co/FfXctSaQc8"
Fact,"Di Kota Bandung marak informasi berkenaan demam berdarah Wolbachia, maka Pemkot Bandung memiliki kewajiban untuk memperhitungkanya secara keilmuan, agar Kota Bandung bisa menekan potensi demam berdarah. Selain itu, telah dilakukan berbagai upaya terkait penanganan demam berdarah. https://t.co/rYkZZk6ANq"
Fake,Nyamuk Wolbachia Penyebab Radang Otak Japanese Encephalitis? https://t.co/xiksv4Q5tV
Fact,"@DokterTifa Gemar membaca itu penting! Wolbachia bukanlah sesuatu yang asing, tapi bakteri alami yang ada di banyak serangga, termasuk nyamuk. Dalam nyamuk Aedes aegypti, Wolbachia membantu mengurangi reproduksi virus dengue."
Fact,"@DokterTifa Wolbachia ini punya potensi besar, tapi kita  harus waspada terhadap penyebaran informasi palsu."
Fact,"@DokterTifa Terkait kekhawatiran tentang Wolbachia, perlu diingat bahwa setiap inovasi pasti akan mendapatkan challenge tertentu dan penting untuk melihat hasil positifnya di Jogja dan memahami bahwa Wolbachia adalah bagian dari solusi kita"
Fact,"@DokterTifa Wolbachia emang keren banget deh! Udah dicoba di berbagai negara dan hasilnya oke punya. Gue dukung 100%, apalagi kalo udah berhasil di Jogja beberapa tahun belakangan."
Fact,"@DokterTifa suka terheran heran sama orang yang komentar negatif soal nyamuk ini, padahal wolbachia udh sukses diluar sana, kenapa kita masih ragu ragu sih"
Fact,"@DokterTifa Demi keselamatan kita dan generasi mendatang, mari bersama-sama memberikan dukungan untuk program Wolbachia. Data dan fakta keberhasilannya, dan kita bisa menjadi bagian dari perubahan positif"
Fake,"Nahkan Doktor Kun Wardana Mengatakan Singapore Saja Telah Menolak Menjadi Kelinci Percobaan Penyebaran Nyamuk Wolbachia""  Selengkapnya Dengar di  👇👇👇👇 https://t.co/QXh9Gv3c8w  Sebarkan Biar Rakyat Semangkin Masif Menolak Penyebaran Nyamuk Jahanam Hasil Rekayasa Genetika."""
Fake,"gw kaga paham tentang dunia kesehatan karena bukan ranah gw, enah itu pantogenesis, nyamuk apalah, tapi gw setuju yg dikatakan dokter tifa masuk akal.  proyek nyamuk wolbachia cuma ngabis2in anggran 😅😅 https://t.co/3p2VUvnp96"
Fake,@kompascom Gimana mau sehat nyamuk Wolbachia disebar ujung ujungnya jualan vaksin
Fake,"@dokter_kampung Beneeer Dokter Dikdik. Penonton kuciwa 😁. Tp ya dpt disimpulkan sendiri. Ini soal wolbachia ini udh cukup dgn logika sederhana+3M aja sebenarnya, ga perlu direkayasa ilmu yg  tinggi2"", kita ga butuh tambahan nyamuk! 😊"""
Fact,"Nyamuk Wolbachia Dipercaya Dapat Menurunkan Penyebaran Penyakit Demam Berdarah, Berikut Penjelasan Pro dan Kontra  #PemukaRakyat #PMRNews  https://t.co/2xXIppIm7H"
Fake,Penyebaran Nyamuk WOLBACHIA melanggar HAM dan berbahaya.  Mari kita tolak dengan berpartisipasi dalam somasi yang dipimpin oleh Tim https://t.co/aOjxKu5GkI
Fact,"@DokterTifa pusing banget dan gak ngerti lagi, solusi ada didepan mata tapi masih ada aja oknum yang bikin perdebatan &gt  nyamuk wolbachia ini loh bukan ancaman melainkan solusi"
