id_text,Status,cleaned_text_x,tweet_url,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,cleaned_text_y
45,Fact,"mengenal inovasi nyamuk wolbachia yang disebut solusi untuk kendalikan dbd, benarkah efektif? https://t.co/yrdb0vychx",https://twitter.com/haibundacom/status/1737487277914235100,Wed Dec 20 14:57:02 +0000 2023,1737487277914235100,"Mengenal Inovasi Nyamuk Wolbachia yang Disebut Solusi untuk Kendalikan DBD, Benarkah Efektif? https://t.co/YRdB0vyChx",0,0,0,0,in,864334585860980737,1737487277914235100,haibundacom,"mengenal inovasi nyamuk wolbachia yang disebut solusi untuk kendalikan dbd, benarkah efektif? https://t.co/yrdb0vychx"
46,Fact,"gila si kalau wolbachia dijalankan dg baik di indo, pasti ga ada lagi tuh yg namanya wabah dbd",https://twitter.com/Liliput2023/status/1737467958904123896,Wed Dec 20 13:40:16 +0000 2023,1737467958904123896,"@KemenkesRI gila si kalau wolbachia dijalankan dg baik di Indo, pasti ga ada lagi tuh yg namanya wabah dbd",0,0,0,0,in,1734134894996213760,1735258178764566855,Liliput2023,"gila si kalau wolbachia dijalankan dg baik di indo, pasti ga ada lagi tuh yg namanya wabah dbd"
47,Fact,"pengen banget dbd bebas dan ga ada lagi dilingkungan sekitar gue, semoga wolbachia bisa bantuin biar generasi selanjutnya sehat dan bebas dari dbd",https://twitter.com/bahrudin0807/status/1737465805154230506,Wed Dec 20 13:31:43 +0000 2023,1737465805154230506,"@KemenkesRI pengen banget dbd bebas dan ga ada lagi dilingkungan sekitar gue, semoga wolbachia bisa bantuin biar generasi selanjutnya sehat dan bebas dari dbd",0,0,0,0,in,1730906597583720448,1735258178764566855,bahrudin0807,"pengen banget dbd bebas dan ga ada lagi dilingkungan sekitar gue, semoga wolbachia bisa bantuin biar generasi selanjutnya sehat dan bebas dari dbd"
48,Unverified,"apalagi pas musim hujan itu bahaya bgt nyamuk dbd marak, dg adanya wolbachia bisa menekan laju dbd, dan kita gaperlu khawatir lg",https://twitter.com/fahmi_ff51288/status/1737463821428768866,Wed Dec 20 13:23:50 +0000 2023,1737463821428768866,"@KemenkesRI apalagi pas musim hujan itu bahaya bgt nyamuk dbd marak, dg adanya wolbachia bisa menekan laju dbd, dan kita gaperlu khawatir lg",0,0,0,0,in,1736908441921474560,1735258178764566855,fahmi_ff51288,"apalagi pas musim hujan itu bahaya bgt nyamuk dbd marak, dg adanya wolbachia bisa menekan laju dbd, dan kita gaperlu khawatir lg"
49,Unverified,"anjayy, bener-bener wolbachia ini nge-hack sistem dbd wkwkwk",https://twitter.com/Yunit4_4priani/status/1737463605438890055,Wed Dec 20 13:22:58 +0000 2023,1737463605438890055,"@KemenkesRI anjayy, bener-bener wolbachia ini nge-hack sistem DBD wkwkwk",0,0,0,0,in,1730125315421474816,1735258178764566855,Yunit4_4priani,"anjayy, bener-bener wolbachia ini nge-hack sistem dbd wkwkwk"
50,Fact,"aku org asli jogja emang ngerasain si gmn dulu maraknya dbd sampe skrg udh jarang kedenger lagi wabah dbd, wolbachia fully recommended",https://twitter.com/OzawaOpk/status/1737462040183406867,Wed Dec 20 13:16:45 +0000 2023,1737462040183406867,"@KemenkesRI aku org asli jogja emang ngerasain si gmn dulu maraknya dbd sampe skrg udh jarang kedenger lagi wabah dbd, wolbachia fully recommended",0,0,0,0,in,1728793641081245696,1735258178764566855,OzawaOpk,"aku org asli jogja emang ngerasain si gmn dulu maraknya dbd sampe skrg udh jarang kedenger lagi wabah dbd, wolbachia fully recommended"
51,Unverified,"kalau ngomongin dbd, hampir semua dari kita udah pernah ngerasain ya dan pasti rasannya ga enak banget, baru denger nih tentang wolbachia, semoga menjadi program pencegahan dbd terbaik",https://twitter.com/ChikalAlfatih/status/1737460020072329370,Wed Dec 20 13:08:43 +0000 2023,1737460020072329370,"@KemenkesRI kalau ngomongin DBD, hampir semua dari kita udah pernah ngerasain ya dan pasti rasannya ga enak banget, baru denger nih tentang wolbachia, semoga menjadi program pencegahan DBD terbaik",0,0,0,0,in,1270713792125530120,1735258178764566855,ChikalAlfatih,"kalau ngomongin dbd, hampir semua dari kita udah pernah ngerasain ya dan pasti rasannya ga enak banget, baru denger nih tentang wolbachia, semoga menjadi program pencegahan dbd terbaik"
52,Fact,"ayo gaes ,kita kudu menyerap informasi ini dengan baik ,ingat ,ini wolbachia bantuan kita terhindar dari dbd loh!",https://twitter.com/rinafajar724/status/1737459985574178910,Wed Dec 20 13:08:35 +0000 2023,1737459985574178910,"@KemenkesRI Ayo gaes ,kita kudu menyerap informasi ini dengan baik ,ingat ,ini wolbachia bantuan kita terhindar dari DBD loh!",0,0,0,0,in,1444992886555111424,1735258178764566855,rinafajar724,"ayo gaes ,kita kudu menyerap informasi ini dengan baik ,ingat ,ini wolbachia bantuan kita terhindar dari dbd loh!"
53,Fact,"mindblowing! wolbachia ini kunci untuk ngubah paradigma dlm nanganin dbd, kita harus sama-sama dukung riset dan implementasinya buat ngelihat dampak positifnya",https://twitter.com/Qiumyy14/status/1737459663103471757,Wed Dec 20 13:07:18 +0000 2023,1737459663103471757,"@KemenkesRI mindblowing! wolbachia ini kunci untuk ngubah paradigma dlm nanganin DBD, kita harus sama-sama dukung riset dan implementasinya buat ngelihat dampak positifnya",0,0,0,0,in,1734811547028066304,1735258178764566855,Qiumyy14,"mindblowing! wolbachia ini kunci untuk ngubah paradigma dlm nanganin dbd, kita harus sama-sama dukung riset dan implementasinya buat ngelihat dampak positifnya"
54,Unverified,"kita sering banget denger program 3m dari pemerintah tapi dbd terus-terusan ada aja, semoga wolbachia bisa menjadi upaya signifikan buat menekan dbd",https://twitter.com/zzsa796/status/1737459530970300902,Wed Dec 20 13:06:47 +0000 2023,1737459530970300902,"@KemenkesRI kita sering banget denger program 3M dari pemerintah tapi DBD terus-terusan ada aja, semoga wolbachia bisa menjadi upaya signifikan buat menekan DBD",0,0,0,0,in,1723676457841594368,1735258178764566855,zzsa796,"kita sering banget denger program 3m dari pemerintah tapi dbd terus-terusan ada aja, semoga wolbachia bisa menjadi upaya signifikan buat menekan dbd"
55,Fact,"dari sisi lingkungan, ini program wolbachia tu bukan cuma ngeberhentiin dbd, tp juga nyiptain ekosistem yg seimbang, kerren juga ya",https://twitter.com/busungut14/status/1737459487655809499,Wed Dec 20 13:06:36 +0000 2023,1737459487655809499,"@KemenkesRI dari sisi lingkungan, ini program wolbachia tu bukan cuma ngeberhentiin DBD, tp juga nyiptain ekosistem yg seimbang, kerren juga ya",0,0,0,0,in,1734813453314142208,1735258178764566855,busungut14,"dari sisi lingkungan, ini program wolbachia tu bukan cuma ngeberhentiin dbd, tp juga nyiptain ekosistem yg seimbang, kerren juga ya"
56,Unverified,jadi inget waktu kecil pernah sakit dbd sampe trombosit turun :(( alhamdulillah program wolbachia terobosan baru,https://twitter.com/ynshanee/status/1737459411986346414,Wed Dec 20 13:06:18 +0000 2023,1737459411986346414,@KemenkesRI jadi inget waktu kecil pernah sakit dbd sampe trombosit turun :(( Alhamdulillah program wolbachia terobosan baru,0,0,0,0,in,1717652733107613696,1735258178764566855,ynshanee,jadi inget waktu kecil pernah sakit dbd sampe trombosit turun :(( alhamdulillah program wolbachia terobosan baru
57,Fact,"suka bnget sama konten edukasi seperti ini, yuk kita gaskeun bareng-bareng berantas dbd dgn wolbachia",https://twitter.com/rajabsahab/status/1737459183921107199,Wed Dec 20 13:05:24 +0000 2023,1737459183921107199,"@KemenkesRI Suka bnget sama konten edukasi seperti ini, yuk kita gaskeun bareng-bareng berantas dbd dgn wolbachia",0,0,0,0,in,1731104276397862912,1735258178764566855,rajabsahab,"suka bnget sama konten edukasi seperti ini, yuk kita gaskeun bareng-bareng berantas dbd dgn wolbachia"
58,Fact,"mantap sih program wolbachia ini, ini tuh ngebuktiin bahwa solusi alamiah bisa menjadi pilihan yang bijak, apalagi utk menekan wabah berbahaya seperti dbd",https://twitter.com/kelyyy1402/status/1737459135283974640,Wed Dec 20 13:05:12 +0000 2023,1737459135283974640,"@KemenkesRI mantap sih program wolbachia ini, ini tuh ngebuktiin bahwa solusi alamiah bisa menjadi pilihan yang bijak, apalagi utk menekan wabah berbahaya seperti DBD",0,0,0,0,in,1736074058956214272,1735258178764566855,kelyyy1402,"mantap sih program wolbachia ini, ini tuh ngebuktiin bahwa solusi alamiah bisa menjadi pilihan yang bijak, apalagi utk menekan wabah berbahaya seperti dbd"
59,Unverified,"aku kepikiran banget sih masalah dbd dari dulu ga kelar-kelar, semoga program wolbachia ini bisa work well",https://twitter.com/Araazha8742/status/1737458652985086085,Wed Dec 20 13:03:17 +0000 2023,1737458652985086085,"@KemenkesRI aku kepikiran banget sih masalah DBD dari dulu ga kelar-kelar, semoga program wolbachia ini bisa work well",0,0,0,0,in,1723936127252561920,1735258178764566855,Araazha8742,"aku kepikiran banget sih masalah dbd dari dulu ga kelar-kelar, semoga program wolbachia ini bisa work well"
60,Fact,menurutku nih ya inovasi wolbachia bisa ngebukain pintu baru utk pengendalian dbd. yuk kita sama sama ngedukung lingkungan bebas dbd!,https://twitter.com/daswad14/status/1737458595363737689,Wed Dec 20 13:03:04 +0000 2023,1737458595363737689,@KemenkesRI menurutku nih ya inovasi wolbachia bisa ngebukain pintu baru utk pengendalian DBD. Yuk kita sama sama ngedukung lingkungan bebas DBD!,0,0,0,0,in,1737161371589226498,1735258178764566855,daswad14,menurutku nih ya inovasi wolbachia bisa ngebukain pintu baru utk pengendalian dbd. yuk kita sama sama ngedukung lingkungan bebas dbd!
61,Fact,"wah mantap, wolbachia solusi nyata dalam menghadapi dbd, aku pribadi dukung terus implementasinya",https://twitter.com/taramaa1402/status/1737458035378078180,Wed Dec 20 13:00:50 +0000 2023,1737458035378078180,"@KemenkesRI wah mantap, wolbachia solusi nyata dalam menghadapi DBD, aku pribadi dukung terus implementasinya",0,0,0,0,in,1737314725556523008,1735258178764566855,taramaa1402,"wah mantap, wolbachia solusi nyata dalam menghadapi dbd, aku pribadi dukung terus implementasinya"
62,Fact,gue pernah baca berita tentang wolbachia ini di jogja dan ternyata emang bnar efektif bgt sampe nurunn kasus dbd 70% cuy!,https://twitter.com/rerecia097/status/1737458015597629470,Wed Dec 20 13:00:45 +0000 2023,1737458015597629470,@KemenkesRI Gue pernah baca berita tentang wolbachia ini di jogja dan ternyata emang bnar efektif bgt sampe nurunn kasus dbd 70% cuy!,0,0,0,0,in,1729780547801796608,1735258178764566855,rerecia097,gue pernah baca berita tentang wolbachia ini di jogja dan ternyata emang bnar efektif bgt sampe nurunn kasus dbd 70% cuy!
63,Fact,"asliii, gw pikir-pikir wolbachia ini bisa jadi game changer dlm perang ngelawan dbd",https://twitter.com/scorpiiiee/status/1737457608452358289,Wed Dec 20 12:59:08 +0000 2023,1737457608452358289,"@KemenkesRI asliii, gw pikir-pikir wolbachia ini bisa jadi game changer dlm perang ngelawan DBD",0,0,0,0,in,1478218234075631618,1735258178764566855,scorpiiiee,"asliii, gw pikir-pikir wolbachia ini bisa jadi game changer dlm perang ngelawan dbd"
64,Fact,cannot agree more! wolbachia bisa jadi solusi efektif buat kita semua dalam mengatasi wabah dbd,https://twitter.com/Salsaa988/status/1737457598545420600,Wed Dec 20 12:59:06 +0000 2023,1737457598545420600,@KemenkesRI Cannot agree more! Wolbachia bisa jadi solusi efektif buat kita semua dalam mengatasi wabah dbd,0,0,0,0,in,1731199077046771712,1735258178764566855,Salsaa988,cannot agree more! wolbachia bisa jadi solusi efektif buat kita semua dalam mengatasi wabah dbd
65,Fact,"sudah waktunya generasi mendatang hidup bahagia tanpa dbd, semoga dg adanya program wolbachia can help us to save this world from dbd",https://twitter.com/Shaneyoann/status/1737457138224816451,Wed Dec 20 12:57:16 +0000 2023,1737457138224816451,"@KemenkesRI sudah waktunya generasi mendatang hidup bahagia tanpa DBD, semoga dg adanya program wolbachia can help us to save this world from DBD",0,0,0,0,in,1715828216215244800,1735258178764566855,Shaneyoann,"sudah waktunya generasi mendatang hidup bahagia tanpa dbd, semoga dg adanya program wolbachia can help us to save this world from dbd"
66,Fact,bagian kita terapin 3m bagian pemerintah kawal wolbachia biar aman dan dbd menghilang,https://twitter.com/Eve_leea/status/1737456734283997246,Wed Dec 20 12:55:40 +0000 2023,1737456734283997246,@KemenkesRI bagian kita terapin 3M bagian pemerintah kawal wolbachia biar aman dan DBD menghilang,0,0,0,0,in,1723646811628544000,1735258178764566855,Eve_leea,bagian kita terapin 3m bagian pemerintah kawal wolbachia biar aman dan dbd menghilang
67,Fact,"wah mantap, wolbachia solusi nyata dalam menghadapi dbd, aku pribadi dukung terus implementasinya!",https://twitter.com/kamilaaa11__/status/1737456345425793194,Wed Dec 20 12:54:07 +0000 2023,1737456345425793194,"@KemenkesRI wah mantap, wolbachia solusi nyata dalam menghadapi DBD, aku pribadi dukung terus implementasinya!",0,0,0,0,in,1735957782388727808,1735258178764566855,kamilaaa11__,"wah mantap, wolbachia solusi nyata dalam menghadapi dbd, aku pribadi dukung terus implementasinya!"
68,Unverified,"amit amit deh kalau keluarga meninggal karena dbd kena dbd aja tersiksa, demam-engga-demam-engga, belom lagi lemesnya, duh aku gamau lagiii kena dbd, semoga wolbachia bisa punahin nyamuk dbd :)""",https://twitter.com/rere97/status/1737456307115085839,Wed Dec 20 12:53:58 +0000 2023,1737456307115085839,"@KemenkesRI amit amit deh kalau keluarga meninggal karena dbd kena dbd aja tersiksa, demam-engga-demam-engga, belom lagi lemesnya, duh aku gamau lagiii kena dbd, semoga wolbachia bisa punahin nyamuk dbd :)""",0,0,0,0,in,1719533853638078464,1735258178764566855,rere97,"amit amit deh kalau keluarga meninggal karena dbd kena dbd aja tersiksa, demam-engga-demam-engga, belom lagi lemesnya, duh aku gamau lagiii kena dbd, semoga wolbachia bisa punahin nyamuk dbd :)"""
69,Fact,"dbd masih seberbahaya itu loh, yuk pada melek info kalo wolbachia bisa menangani dbd dg lebih efektif",https://twitter.com/dararidari89788/status/1737455860086194599,Wed Dec 20 12:52:12 +0000 2023,1737455860086194599,"@KemenkesRI DBD masih seberbahaya itu loh, yuk pada melek info kalo wolbachia bisa menangani DBD dg lebih efektif",0,0,0,0,in,1713866010523250688,1735258178764566855,dararidari89788,"dbd masih seberbahaya itu loh, yuk pada melek info kalo wolbachia bisa menangani dbd dg lebih efektif"
70,Fact,"serius sekeren itu loh wolbachia, menekan dbd dengan super duper efektif",https://twitter.com/nunna_Jiminn/status/1737454981920506208,Wed Dec 20 12:48:42 +0000 2023,1737454981920506208,"@KemenkesRI serius sekeren itu loh wolbachia, menekan DBD dengan super duper efektif",0,0,0,0,in,1713868345139949568,1735258178764566855,nunna_Jiminn,"serius sekeren itu loh wolbachia, menekan dbd dengan super duper efektif"
71,Fact,"alhamdulillah, wolbachia bisa menyelamatkan generasi muda supaya kedepannya tidak ada dbd lagi",https://twitter.com/Cupiw_cups/status/1737452764073181386,Wed Dec 20 12:39:53 +0000 2023,1737452764073181386,"@KemenkesRI Alhamdulillah, wolbachia bisa menyelamatkan generasi muda supaya kedepannya tidak ada DBD lagi",0,0,0,0,in,1731282168448684032,1735258178764566855,Cupiw_cups,"alhamdulillah, wolbachia bisa menyelamatkan generasi muda supaya kedepannya tidak ada dbd lagi"
72,Unverified,"yuk, saksikan dukungan ketua pc muslimat nu bantul, drg. hj. siti roikhana munawaroh terhadap wolbachia.  https://t.co/3tuv4fp8pw",https://twitter.com/centertropmed/status/1737438034495508866,Wed Dec 20 11:41:22 +0000 2023,1737438034495508866,"Yuk, saksikan dukungan Ketua PC Muslimat NU Bantul, drg. Hj. Siti Roikhana Munawaroh terhadap Wolbachia.  https://t.co/3TUV4fp8Pw  #stophoax #ugm #fkkmkugm #tropmed #tropmedugm #tropmedstory #arbovirus #dengue #wolbachia #DBD #DemamBerdarah #WolbachiaNyamukBaik",0,0,0,0,in,1184330792224190465,1737438028518617585,centertropmed,"yuk, saksikan dukungan ketua pc muslimat nu bantul, drg. hj. siti roikhana munawaroh terhadap wolbachia.  https://t.co/3tuv4fp8pw"
73,Fact,kebetulan baru visit ke puskesmas. dan infonya memang program wolbachia ini terasa bgt menurunkan  dbd. semoga implementasinya semakin melias.,https://twitter.com/farasilvia/status/1737306260880642050,Wed Dec 20 02:57:44 +0000 2023,1737306260880642050,Kebetulan baru visit ke puskesmas. Dan infonya memang program Wolbachia ini terasa bgt menurunkan  DBD. Semoga implementasinya semakin melias.,0,2,0,1,in,59319789,1737306260880642050,farasilvia,kebetulan baru visit ke puskesmas. dan infonya memang program wolbachia ini terasa bgt menurunkan  dbd. semoga implementasinya semakin melias.
74,Fact,teknologi wolbachia disebut efektif untuk menangani dbd. bagaimana nasib intervensi lain seperti metode fogging? begini kata kemenkes. https://t.co/dsil8yyf7x,https://twitter.com/detikHealth/status/1737255091814445083,Tue Dec 19 23:34:25 +0000 2023,1737255091814445083,Teknologi wolbachia disebut efektif untuk menangani DBD. Bagaimana nasib intervensi lain seperti metode fogging? Begini kata Kemenkes. https://t.co/DsIl8yyf7x,1,0,0,0,in,104446991,1737255091814445083,detikHealth,teknologi wolbachia disebut efektif untuk menangani dbd. bagaimana nasib intervensi lain seperti metode fogging? begini kata kemenkes. https://t.co/dsil8yyf7x
75,Unverified,"bener juga nih usulannya, lepas dulu dirumahnya pakmen sekaligus di lingkungan kemenkes 😬😬😬😝     https://t.co/unnnlfkmbx",https://twitter.com/gina_virginia98/status/1737139927400464544,Tue Dec 19 15:56:47 +0000 2023,1737139927400464544,"Bener juga nih usulannya, lepas dulu dirumahnya pakmen sekaligus di lingkungan kemenkes 😬😬😬😝  @KemenkesRI #wolbachia #dbd https://t.co/UnnnlfKmbx",0,0,0,2,in,1644384531636686848,1737139927400464544,gina_virginia98,"bener juga nih usulannya, lepas dulu dirumahnya pakmen sekaligus di lingkungan kemenkes 😬😬😬😝     https://t.co/unnnlfkmbx"
76,Fact,kemenkes sebut nyamuk wolbachia terbukti efektif perangi dbd https://t.co/2s0zczefnw,https://twitter.com/Beritasatu/status/1737113097348026670,Tue Dec 19 14:10:11 +0000 2023,1737113097348026670,Kemenkes Sebut Nyamuk Wolbachia Terbukti Efektif Perangi DBD https://t.co/2s0ZcZefnw #beritasatu #berita #news,0,5,0,0,in,154102750,1737113097348026670,Beritasatu,kemenkes sebut nyamuk wolbachia terbukti efektif perangi dbd https://t.co/2s0zczefnw
77,Fact,"ditentang oleh beberapa kelompok, peneliti jelaskan bahwa wolbachia aman dan bukan rekayasa genetik      https://t.co/so50h6amkf",https://twitter.com/Tepas_id/status/1737070335122624560,Tue Dec 19 11:20:15 +0000 2023,1737070335122624560,"Ditentang oleh Beberapa Kelompok, Peneliti Jelaskan Bahwa Wolbachia Aman dan Bukan Rekayasa Genetik #Wolbachia #DBD #Dengue #UGM #Kemenkes https://t.co/SO50H6AMKF",0,0,0,0,in,1351116040294563842,1737070335122624560,Tepas_id,"ditentang oleh beberapa kelompok, peneliti jelaskan bahwa wolbachia aman dan bukan rekayasa genetik      https://t.co/so50h6amkf"
